timestamp,vesc_id,tachometer_raw
1753360038.826109171,46,9808
1753360038.839674711,28,9773
1753360038.846627235,46,9805
1753360038.859547615,28,9770
1753360038.866306305,46,9801
1753360038.879838467,28,9766
1753360038.885860920,46,9798
1753360038.899523020,28,9762
1753360038.906277657,46,9794
1753360038.919723511,28,9759
1753360038.925928593,46,9791
1753360038.939715385,28,9755
1753360038.945764542,46,9787
1753360038.959489822,28,9752
1753360038.965689182,46,9784
1753360038.979301691,28,9748
1753360038.985781431,46,9780
1753360038.999625206,28,9745
1753360039.005905151,46,9777
1753360039.019202709,28,9741
1753360039.025684118,46,9773
1753360039.039168835,28,9738
1753360039.045592070,46,9770
1753360039.059296608,28,9734
1753360039.065586329,46,9767
1753360039.079255104,28,9731
1753360039.085418701,46,9763
1753360039.099108696,28,9727
1753360039.105359316,46,9760
1753360039.119126797,28,9724
1753360039.125446558,46,9756
1753360039.139020443,28,9720
1753360039.145355225,46,9753
1753360039.159748316,28,9717
1753360039.165297985,46,9749
1753360039.179320574,28,9713
1753360039.185261488,46,9746
1753360039.198869705,28,9710
1753360039.205214262,46,9743
1753360039.218895435,28,9707
1753360039.225756645,46,9739
1753360039.238857746,28,9703
1753360039.245145082,46,9736
1753360039.258803606,28,9700
1753360039.265055180,46,9733
1753360039.278809309,28,9696
1753360039.284951210,46,9729
1753360039.298669338,28,9693
1753360039.304879904,46,9726
1753360039.318743229,28,9690
1753360039.324981689,46,9723
1753360039.338980198,28,9686
1753360039.345095396,46,9719
1753360039.358857393,28,9683
1753360039.365287542,46,9716
1753360039.378764868,28,9680
1753360039.384775639,46,9713
1753360039.398602962,28,9676
1753360039.404748440,46,9710
1753360039.419090033,28,9673
1753360039.424573898,46,9706
1753360039.438528299,28,9670
1753360039.444576502,46,9703
1753360039.458306313,28,9667
1753360039.464744329,46,9700
1753360039.478290319,28,9663
1753360039.484629393,46,9697
1753360039.498476982,28,9660
1753360039.504648924,46,9693
1753360039.518234253,28,9657
1753360039.524478674,46,9690
1753360039.538308620,28,9654
1753360039.544412613,46,9687
1753360039.558460474,28,9650
1753360039.564340830,46,9684
1753360039.578257561,28,9647
1753360039.584270477,46,9681
1753360039.598252773,28,9644
1753360039.604223967,46,9678
1753360039.618240833,28,9641
1753360039.624344110,46,9674
1753360039.638251543,28,9637
1753360039.644464016,46,9671
1753360039.658307791,28,9634
1753360039.664299726,46,9668
1753360039.678223610,28,9631
1753360039.684335470,46,9665
1753360039.698011637,28,9628
1753360039.704016685,46,9662
1753360039.718142986,28,9625
1753360039.724011183,46,9659
1753360039.737959385,28,9621
1753360039.744690418,46,9656
1753360039.758099556,28,9618
1753360039.763993740,46,9652
1753360039.777901888,28,9615
1753360039.783959866,46,9649
1753360039.798359871,28,9612
1753360039.804367781,46,9646
1753360039.818449497,28,9609
1753360039.823700428,46,9643
1753360039.838471413,28,9606
1753360039.843695164,46,9640
1753360039.857711792,28,9603
1753360039.863716602,46,9637
1753360039.877918005,28,9600
1753360039.884377003,46,9634
1753360039.897683859,28,9597
1753360039.903529406,46,9631
1753360039.917515993,28,9593
1753360039.923553467,46,9628
1753360039.937641382,28,9590
1753360039.943685055,46,9625
1753360039.957561493,28,9587
1753360039.963371515,46,9622
1753360039.977918863,28,9584
1753360039.983361244,46,9619
1753360039.997751951,28,9581
1753360040.003597260,46,9616
1753360040.017408609,28,9578
1753360040.023280621,46,9613
1753360040.037526131,28,9575
1753360040.043270826,46,9610
1753360040.057278872,28,9572
1753360040.063496113,46,9607
1753360040.077270269,28,9569
1753360040.083178759,46,9604
1753360040.097194195,28,9566
1753360040.102978468,46,9601
1753360040.117190361,28,9563
1753360040.123199701,46,9598
1753360040.137156248,28,9560
1753360040.142961740,46,9595
1753360040.157304049,28,9557
1753360040.162958622,46,9593
1753360040.177243710,28,9555
1753360040.183568954,46,9590
1753360040.197751760,28,9552
1753360040.202874422,46,9587
1753360040.217527151,28,9549
1753360040.223766327,46,9584
1753360040.237115622,28,9546
1753360040.242886543,46,9581
1753360040.257124901,28,9543
1753360040.262637377,46,9578
1753360040.277166843,28,9540
1753360040.283132553,46,9575
1753360040.297106504,28,9537
1753360040.302794456,46,9573
1753360040.317289591,28,9534
1753360040.322829008,46,9570
1753360040.337265015,28,9532
1753360040.342606544,46,9567
1753360040.356858969,28,9529
1753360040.362391472,46,9564
1753360040.377082586,28,9526
1753360040.383183002,46,9561
1753360040.396816492,28,9523
1753360040.402519703,46,9559
1753360040.416973829,28,9520
1753360040.422214985,46,9556
1753360040.436755896,28,9517
1753360040.442447901,46,9553
1753360040.456677437,28,9515
1753360040.462155104,46,9550
1753360040.477104425,28,9512
1753360040.482242107,46,9548
1753360040.496714354,28,9509
1753360040.502551079,46,9545
1753360040.516542196,28,9506
1753360040.522013664,46,9542
1753360040.536794662,28,9504
1753360040.541949511,46,9540
1753360040.556530476,28,9501
1753360040.562166452,46,9537
1753360040.576448202,28,9498
1753360040.581848383,46,9534
1753360040.596521378,28,9495
1753360040.601862669,46,9531
1753360040.616407156,28,9493
1753360040.621753931,46,9529
1753360040.636381626,28,9490
1753360040.641761065,46,9526
1753360040.656824350,28,9487
1753360040.662012100,46,9523
1753360040.676292896,28,9485
1753360040.681717396,46,9521
1753360040.697107792,28,9482
1753360040.701620340,46,9518
1753360040.716301680,28,9479
1753360040.721756220,46,9516
1753360040.736161947,28,9477
1753360040.741599560,46,9513
1753360040.756380320,28,9474
1753360040.761445999,46,9510
1753360040.776200533,28,9471
1753360040.782308340,46,9508
1753360040.796089172,28,9469
1753360040.801412582,46,9505
1753360040.816467762,28,9466
1753360040.821422100,46,9502
1753360040.836094618,28,9463
1753360040.841291666,46,9500
1753360040.855907917,28,9461
1753360040.861189365,46,9497
1753360040.876222134,28,9458
1753360040.881358147,46,9495
1753360040.895857334,28,9456
1753360040.901133537,46,9492
1753360040.916258574,28,9453
1753360040.921084642,46,9490
1753360040.935980320,28,9451
1753360040.941648722,46,9487
1753360040.955737114,28,9448
1753360040.960945129,46,9485
1753360040.976052284,28,9445
1753360040.980916262,46,9482
1753360040.995831013,28,9443
1753360041.001041889,46,9480
1753360041.015612602,28,9440
1753360041.021478653,46,9477
1753360041.035831690,28,9438
1753360041.040859938,46,9475
1753360041.055638790,28,9435
1753360041.060818911,46,9473
1753360041.075520754,28,9433
1753360041.080768347,46,9470
1753360041.095590830,28,9431
1753360041.100695372,46,9467
1753360041.115540743,28,9428
1753360041.120578289,46,9465
1753360041.135529041,28,9426
1753360041.140650749,46,9463
1753360041.155663967,28,9423
1753360041.160768509,46,9460
1753360041.175504923,28,9421
1753360041.180525303,46,9458
1753360041.195470572,28,9418
1753360041.200428009,46,9456
1753360041.215420723,28,9416
1753360041.220424175,46,9453
1753360041.235311985,28,9413
1753360041.240374804,46,9451
1753360041.255680323,28,9411
1753360041.260235310,46,9448
1753360041.275304794,28,9409
1753360041.280206680,46,9446
1753360041.295154572,28,9406
1753360041.300215483,46,9444
1753360041.315202713,28,9404
1753360041.320167065,46,9442
1753360041.335055828,28,9402
1753360041.340066195,46,9439
1753360041.355123520,28,9399
1753360041.359990120,46,9437
1753360041.375122070,28,9397
1753360041.380074501,46,9435
1753360041.395093441,28,9395
1753360041.400243282,46,9432
1753360041.415110588,28,9392
1753360041.419867992,46,9430
1753360041.435264111,28,9390
1753360041.439991474,46,9428
1753360041.455095768,28,9388
1753360041.460325956,46,9426
1753360041.475202560,28,9386
1753360041.479799986,46,9423
1753360041.494911909,28,9383
1753360041.499766588,46,9421
1753360041.514749527,28,9381
1753360041.520390987,46,9419
1753360041.534846306,28,9379
1753360041.539730549,46,9417
1753360041.554734945,28,9377
1753360041.559579134,46,9414
1753360041.574678421,28,9374
1753360041.579494715,46,9412
1753360041.594811916,28,9372
1753360041.599679947,46,9410
1753360041.614686966,28,9370
1753360041.619466782,46,9408
1753360041.634520292,28,9368
1753360041.639320612,46,9406
1753360041.654562235,28,9365
1753360041.659445047,46,9403
1753360041.674530745,28,9363
1753360041.679645777,46,9401
1753360041.694782972,28,9361
1753360041.699215651,46,9399
1753360041.714449167,28,9359
1753360041.719366550,46,9397
1753360041.734395742,28,9357
1753360041.739154100,46,9395
1753360041.754591703,28,9355
1753360041.759157419,46,9393
1753360041.774314404,28,9353
1753360041.779075623,46,9391
1753360041.794292212,28,9350
1753360041.798954725,46,9389
1753360041.814234257,28,9348
1753360041.819213867,46,9387
1753360041.834180355,28,9346
1753360041.838904619,46,9384
1753360041.854494810,28,9344
1753360041.858865499,46,9382
1753360041.874150038,28,9342
1753360041.879266024,46,9380
1753360041.894208193,28,9340
1753360041.898720980,46,9378
1753360041.914435863,28,9338
1753360041.918671370,46,9376
1753360041.934223175,28,9336
1753360041.938886166,46,9374
1753360041.953945637,28,9334
1753360041.958587170,46,9372
1753360041.974287510,28,9332
1753360041.978641033,46,9370
1753360041.993989468,28,9330
1753360041.998739719,46,9368
1753360042.014069796,28,9327
1753360042.018527508,46,9366
1753360042.033963442,28,9326
1753360042.038690805,46,9364
1753360042.053863764,28,9323
1753360042.058447599,46,9362
1753360042.073984623,28,9321
1753360042.078356743,46,9360
1753360042.093926907,28,9320
1753360042.098321438,46,9358
1753360042.113698244,28,9318
1753360042.118298292,46,9356
1753360042.133670092,28,9316
1753360042.138160944,46,9354
1753360042.153629541,28,9314
1753360042.158227444,46,9353
1753360042.173721552,28,9312
1753360042.178157806,46,9351
1753360042.193786144,28,9310
1753360042.198195457,46,9349
1753360042.213599205,28,9308
1753360042.218253136,46,9347
1753360042.233441353,28,9306
1753360042.237974644,46,9345
1753360042.253781557,28,9304
1753360042.258094311,46,9343
1753360042.274007320,28,9302
1753360042.277911901,46,9341
1753360042.293316126,28,9300
1753360042.298084259,46,9339
1753360042.313419580,28,9298
1753360042.317964792,46,9338
1753360042.333410025,28,9297
1753360042.337788582,46,9336
1753360042.354686260,28,9295
1753360042.357698679,46,9334
1753360042.373490572,28,9293
1753360042.377830029,46,9332
1753360042.393274546,28,9291
1753360042.397643805,46,9330
1753360042.413594484,28,9289
1753360042.417612076,46,9328
1753360042.433257818,28,9287
1753360042.437703133,46,9327
1753360042.453114033,28,9286
1753360042.457479239,46,9325
1753360042.473321438,28,9284
1753360042.477458239,46,9323
1753360042.493168592,28,9282
1753360042.497395754,46,9322
1753360042.513091087,28,9280
1753360042.517345428,46,9320
1753360042.533199310,28,9279
1753360042.537832975,46,9318
1753360042.553019762,28,9277
1753360042.557253122,46,9316
1753360042.573288679,28,9275
1753360042.577109814,46,9315
1753360042.593445301,28,9274
1753360042.597258806,46,9313
1753360042.612975359,28,9272
1753360042.617246389,46,9311
1753360042.632898569,28,9270
1753360042.637151003,46,9310
1753360042.652757406,28,9268
1753360042.656903982,46,9308
1753360042.673783302,28,9267
1753360042.676879168,46,9306
1753360042.692878246,28,9265
1753360042.697348833,46,9305
1753360042.712978125,28,9263
1753360042.716817617,46,9303
1753360042.732601404,28,9262
1753360042.736755133,46,9301
1753360042.752790451,28,9260
1753360042.756792307,46,9300
1753360042.772507668,28,9259
1753360042.776619196,46,9298
1753360042.792640686,28,9257
1753360042.796616793,46,9297
1753360042.812651634,28,9255
1753360042.816609621,46,9295
1753360042.832437992,28,9254
1753360042.836601973,46,9293
1753360042.852547646,28,9252
1753360042.856508732,46,9292
1753360042.872404575,28,9251
1753360042.876999378,46,9290
1753360042.892253160,28,9249
1753360042.896387815,46,9289
1753360042.912240982,28,9248
1753360042.916391134,46,9287
1753360042.932233572,28,9246
1753360042.936341286,46,9286
1753360042.952162504,28,9245
1753360042.956292152,46,9284
1753360042.972569227,28,9243
1753360042.976187706,46,9283
1753360042.992074490,28,9241
1753360042.996107817,46,9281
1753360043.012117386,28,9240
1753360043.016075373,46,9279
1753360043.032357931,28,9238
1753360043.036117315,46,9278
1753360043.051979303,28,9237
1753360043.056263208,46,9276
1753360043.072167397,28,9235
1753360043.075996637,46,9275
1753360043.092108727,28,9234
1753360043.096009493,46,9274
1753360043.111895084,28,9232
1753360043.116063118,46,9272
1753360043.132751703,28,9231
1753360043.135828733,46,9271
1753360043.151820898,28,9230
1753360043.155737877,46,9269
1753360043.171771288,28,9228
1753360043.175770044,46,9268
1753360043.191967487,28,9227
1753360043.195671558,46,9266
1753360043.212301493,28,9225
1753360043.216166735,46,9265
1753360043.231674910,28,9224
1753360043.235665083,46,9264
1753360043.251749516,28,9222
1753360043.255679131,46,9262
1753360043.271580935,28,9221
1753360043.275497198,46,9261
1753360043.291510105,28,9220
1753360043.295471430,46,9259
1753360043.311510801,28,9218
1753360043.315351248,46,9258
1753360043.331569672,28,9217
1753360043.335404873,46,9257
1753360043.351464033,28,9216
1753360043.355563402,46,9255
1753360043.371890545,28,9214
1753360043.375282288,46,9254
1753360043.391359568,28,9213
1753360043.395192862,46,9253
1753360043.411358118,28,9212
1753360043.415233135,46,9251
1753360043.431507826,28,9210
1753360043.435178995,46,9250
1753360043.451683760,28,9209
1753360043.455133200,46,9249
1753360043.471378326,28,9208
1753360043.475108862,46,9248
1753360043.491133451,28,9206
1753360043.494987488,46,9246
1753360043.511105776,28,9205
1753360043.514942169,46,9245
1753360043.531106472,28,9204
1753360043.534854650,46,9244
1753360043.551139355,28,9202
1753360043.554966688,46,9243
1753360043.571365595,28,9201
1753360043.574805498,46,9241
1753360043.591527224,28,9200
1753360043.594791651,46,9240
1753360043.610942125,28,9199
1753360043.614731073,46,9239
1753360043.631015778,28,9198
1753360043.634644985,46,9238
1753360043.650892973,28,9196
1753360043.654618979,46,9236
1753360043.670832157,28,9195
1753360043.674503565,46,9235
1753360043.690841675,28,9194
1753360043.694570303,46,9234
1753360043.710767031,28,9193
1753360043.714403391,46,9233
1753360043.731163502,28,9192
1753360043.734393358,46,9232
1753360043.751921177,28,9190
1753360043.754403591,46,9231
1753360043.770817757,28,9189
1753360043.774298668,46,9230
1753360043.791140318,28,9188
1753360043.794329643,46,9229
1753360043.810804129,28,9187
1753360043.814864874,46,9227
1753360043.830654144,28,9186
1753360043.834211826,46,9226
1753360043.850705862,28,9185
1753360043.854260445,46,9225
1753360043.870556116,28,9184
1753360043.874161005,46,9224
1753360043.890888453,28,9183
1753360043.894151688,46,9223
1753360043.910858870,28,9182
1753360043.914055586,46,9222
1753360043.931373358,28,9180
1753360043.933969259,46,9221
1753360043.950433493,28,9179
1753360043.954167604,46,9220
1753360043.970431805,28,9179
1753360043.973841906,46,9219
1753360043.991309404,28,9177
1753360043.993824005,46,9218
1753360044.010624170,28,9176
1753360044.013716221,46,9217
1753360044.030224800,28,9176
1753360044.033626556,46,9216
1753360044.050177336,28,9174
1753360044.053650141,46,9215
1753360044.070281744,28,9173
1753360044.073800564,46,9214
1753360044.090198517,28,9173
1753360044.093619108,46,9213
1753360044.110213518,28,9172
1753360044.113435507,46,9212
1753360044.130172968,28,9170
1753360044.133674860,46,9211
1753360044.150264025,28,9170
1753360044.153456211,46,9210
1753360044.170448780,28,9169
1753360044.173333168,46,9210
1753360044.189974546,28,9168
1753360044.193274736,46,9209
1753360044.209966660,28,9167
1753360044.213514090,46,9208
1753360044.230106831,28,9166
1753360044.233772516,46,9207
1753360044.249876499,28,9165
1753360044.253220797,46,9206
1753360044.269791842,28,9164
1753360044.273059130,46,9205
1753360044.290071487,28,9163
1753360044.293098450,46,9204
1753360044.309761286,28,9163
1753360044.313046932,46,9203
1753360044.330028772,28,9162
1753360044.333215237,46,9202
1753360044.349878550,28,9161
1753360044.352943897,46,9202
1753360044.369676590,28,9160
1753360044.372934580,46,9201
1753360044.389795780,28,9159
1753360044.392901421,46,9200
1753360044.410326719,28,9159
1753360044.412939548,46,9199
1753360044.429551840,28,9158
1753360044.432759285,46,9198
1753360044.449559212,28,9157
1753360044.452745676,46,9198
1753360044.469491005,28,9156
1753360044.472660780,46,9197
1753360044.489423513,28,9155
1753360044.492608309,46,9196
1753360044.509424686,28,9155
1753360044.512747765,46,9195
1753360044.529339790,28,9154
1753360044.532581091,46,9195
1753360044.549393892,28,9153
1753360044.552468300,46,9194
1753360044.569410324,28,9152
1753360044.572453737,46,9193
1753360044.589840174,28,9152
1753360044.592377186,46,9192
1753360044.609261990,28,9151
1753360044.612968206,46,9192
1753360044.629180193,28,9150
1753360044.632495403,46,9191
1753360044.649147749,28,9150
1753360044.652225971,46,9190
1753360044.669368982,28,9149
1753360044.672230482,46,9189
1753360044.688961506,28,9148
1753360044.692076683,46,9189
1753360044.709007978,28,9148
1753360044.712085962,46,9188
1753360044.728902102,28,9147
1753360044.732011080,46,9188
1753360044.748886585,28,9146
1753360044.752212763,46,9187
1753360044.768839121,28,9146
1753360044.771984816,46,9186
1753360044.789362192,28,9145
1753360044.791947842,46,9186
1753360044.808854580,28,9145
1753360044.811854601,46,9185
1753360044.828912973,28,9144
1753360044.831887245,46,9184
1753360044.848814011,28,9143
1753360044.851790190,46,9184
1753360044.868712664,28,9143
1753360044.871677637,46,9183
1753360044.888876438,28,9142
1753360044.891804934,46,9183
1753360044.908772945,28,9142
1753360044.912000179,46,9182
1753360044.928795338,28,9141
1753360044.931526899,46,9182
1753360044.948602915,28,9141
1753360044.951483250,46,9181
1753360044.968491077,28,9140
1753360044.971414804,46,9181
1753360044.988816500,28,9140
1753360044.991971493,46,9180
1753360045.008865833,28,9139
1753360045.011367798,46,9179
1753360045.028364182,28,9139
1753360045.031283617,46,9179
1753360045.048609734,28,9138
1753360045.051406384,46,9178
1753360045.068334103,28,9138
1753360045.071179152,46,9178
1753360045.088307381,28,9137
1753360045.091206074,46,9178
1753360045.108620405,28,9137
1753360045.111121655,46,9177
1753360045.128365040,28,9137
1753360045.131238461,46,9177
1753360045.148252010,28,9136
1753360045.151063442,46,9176
1753360045.168176413,28,9136
1753360045.170992851,46,9176
1753360045.188118935,28,9135
1753360045.190959454,46,9175
1753360045.208288431,28,9135
1753360045.210955858,46,9175
1753360045.228102446,28,9134
1753360045.230893135,46,9174
1753360045.248054028,28,9134
1753360045.250811815,46,9174
1753360045.268470049,28,9134
1753360045.270815372,46,9174
1753360045.287916660,28,9133
1753360045.290751219,46,9173
1753360045.307857037,28,9133
1753360045.310698748,46,9173
1753360045.327816725,28,9133
1753360045.330559731,46,9173
1753360045.347785473,28,9132
1753360045.350513458,46,9172
1753360045.367771626,28,9132
1753360045.370445251,46,9172
1753360045.387739658,28,9132
1753360045.390476227,46,9172
1753360045.407767773,28,9131
1753360045.410432816,46,9171
1753360045.427795887,28,9131
1753360045.430312634,46,9171
1753360045.447770119,28,9131
1753360045.450268745,46,9171
1753360045.467832327,28,9130
1753360045.470315695,46,9170
1753360045.488059044,28,9130
1753360045.490340948,46,9170
1753360045.507708311,28,9130
1753360045.510253429,46,9170
1753360045.527594328,28,9130
1753360045.530092478,46,9169
1753360045.547800779,28,9130
1753360045.550159454,46,9169
1753360045.567550421,28,9129
1753360045.569988966,46,9169
1753360045.587610960,28,9129
1753360045.589937210,46,9169
1753360045.607694626,28,9129
1753360045.610744715,46,9168
1753360045.627465010,28,9129
1753360045.630044222,46,9168
1753360045.647748947,28,9128
1753360045.650229216,46,9168
1753360045.667442799,28,9128
1753360045.669828415,46,9168
1753360045.687330484,28,9128
1753360045.689776659,46,9168
1753360045.707354784,28,9128
1753360045.709671736,46,9167
1753360045.727491140,28,9128
1753360045.729660749,46,9167
1753360045.747162580,28,9128
1753360045.749552488,46,9167
1753360045.767474174,28,9127
1753360045.769648075,46,9167
1753360045.787252665,28,9127
1753360045.789491177,46,9167
1753360045.807352781,28,9127
1753360045.809426546,46,9167
1753360045.827206850,28,9127

